CountryRegionName;EDAD;Gender;MaritalStatus;NumberCarsOwned;TotalChildren;BikeBuyer;AvgMonthSpend;
United States;36;F;M;0;1;0;49.23;
Australia;32;F;M;2;1;0;50.01;
United States;44;M;M;1;2;1;56.75;
Germany;56;M;S;1;0;1;57.14;
United States;65;F;M;1;3;1;45.48;
Canada;29;M;M;0;0;1;48.94;
France;47;F;M;0;2;1;48.76;
Canada;45;F;M;1;1;0;45.8;
France;38;F;M;2;2;0;50.96;
Australia;43;F;S;1;0;0;48.75;
United States;52;M;S;1;0;0;53.4;
United States;43;F;M;0;2;1;52.51;
Canada;57;F;M;2;2;0;48.41;
Australia;37;M;M;0;2;0;47.22;
Canada;60;F;S;2;1;0;51.41;
United Kingdom;34;F;M;2;2;1;54.36;
Australia;36;M;M;1;1;1;52.81;
France;32;F;S;0;0;1;50.21;
France;38;F;S;1;0;0;48.71;
Canada;38;M;M;2;2;1;53.3;
Australia;44;F;S;1;0;0;54.96;
United States;69;F;M;3;3;1;52.43;
Australia;31;F;M;0;0;0;46.3;
United Kingdom;35;F;S;0;0;0;51.2;
France;39;M;S;1;0;1;60.13;
United States;38;M;M;2;0;1;55.05;
United States;62;M;M;2;2;0;52.04;
United Kingdom;43;F;S;3;0;1;55.25;
Australia;52;M;M;1;2;0;46.91;
Germany;31;M;M;1;0;0;47.96;
United Kingdom;25;F;S;0;0;1;49.09;
United States;25;F;S;1;0;0;48.55;
Canada;47;M;M;3;2;1;52.79;
Canada;59;M;M;1;2;1;49.81;
United States;26;F;S;1;0;0;51.38;
United States;28;F;M;2;0;1;48.35;
Germany;33;F;S;1;0;0;50.6;
Australia;39;F;S;0;0;1;53.37;
Australia;31;M;S;0;0;0;50.85;
United States;31;F;M;1;0;0;49.97;
Canada;46;M;S;0;0;1;52.19;
United Kingdom;53;F;S;2;0;1;48.6;
United States;43;M;S;0;0;1;61.62;
United Kingdom;25;M;S;1;0;1;51.31;
Australia;40;F;S;2;0;1;51.61;
United States;35;M;S;0;0;1;52.78;
Australia;36;F;S;0;0;0;52.02;
United States;40;F;S;0;0;1;54.07;
Australia;45;F;M;0;2;1;48.6;
France;27;M;S;1;0;0;45.8;
United States;52;F;M;1;2;1;49.51;
Australia;24;F;M;1;0;0;45.65;
Australia;36;M;M;0;1;1;51.7;
United Kingdom;59;F;M;2;2;0;51.37;
United States;60;F;M;0;2;0;46.94;
Australia;41;F;M;1;2;1;51.7;
United Kingdom;33;M;M;1;1;0;48.87;
United States;32;M;M;3;2;1;51.79;
Australia;29;M;S;0;0;1;51.24;
Germany;25;M;S;1;0;0;47.68;
United States;33;M;S;2;0;1;51.59;
Germany;52;M;S;0;0;0;54.93;
France;46;M;M;0;1;1;51.41;
United Kingdom;42;F;S;1;0;0;50.26;
Australia;64;M;M;0;2;0;45.38;
Australia;34;M;M;3;2;1;55.25;
United States;66;F;M;2;2;1;51.93;
United States;61;M;M;1;2;0;46.62;
United States;48;M;S;1;0;0;54.25;
United Kingdom;25;F;S;1;0;0;52.26;
Australia;58;F;S;1;1;0;49.15;
Australia;35;M;S;1;0;1;50.78;
France;38;M;S;0;0;0;56.97;
United Kingdom;78;F;M;2;3;0;50.8;
United States;56;M;M;3;2;1;49.84;
France;53;M;M;2;2;1;52.52;
Canada;31;M;S;1;0;0;51.23;
Australia;47;M;M;1;2;1;51.49;
United States;46;F;S;1;0;0;54.77;
United States;34;M;S;1;0;1;51.57;
Canada;38;M;M;0;2;0;60.21;
United States;37;F;S;3;0;1;53.03;
United States;35;F;S;1;0;0;51.44;
United States;28;M;S;0;0;1;50.53;
Germany;35;F;M;2;2;1;52.62;
United States;38;M;M;2;1;1;53.51;
United Kingdom;54;F;M;1;2;0;49.41;
France;56;F;M;3;2;1;52.63;
Germany;39;M;S;1;0;0;59.82;
Canada;49;F;M;0;1;0;44.81;
Canada;43;M;M;1;1;0;53.6;
United States;64;F;M;1;2;1;49.01;
United Kingdom;62;M;S;1;1;1;54.27;
Germany;53;F;S;1;0;0;49.45;
United States;35;M;M;2;1;1;52.18;
Australia;40;F;M;1;1;0;47.96;
Germany;34;F;S;1;0;0;49.06;
France;34;M;M;1;1;0;48.39;
United States;54;M;M;0;2;1;56.32;
Australia;30;M;S;2;0;1;53.75;
Germany;35;F;S;3;0;1;49.25;
United States;39;M;M;0;2;1;52.78;
Canada;26;M;M;0;0;0;47.91;
France;33;F;S;0;0;0;47.96;
France;33;M;M;0;1;1;47.78;
United Kingdom;33;F;S;2;0;0;54.35;
United States;38;F;S;1;0;0;49.11;
France;38;F;S;2;0;1;52.23;
Australia;61;F;M;3;2;0;50.98;
Germany;35;F;M;2;0;1;51.35;
United States;36;F;M;1;1;0;48.97;
United States;54;F;M;1;2;1;49.7;
United States;51;F;S;1;0;0;45.76;
United States;30;M;M;1;0;0;47.83;
United States;70;F;M;2;2;1;51.3;
Canada;45;M;M;2;1;1;54.96;
United States;43;F;S;1;0;0;50.5;
United States;63;M;S;1;1;1;53.77;
Australia;40;M;M;3;2;0;54.86;
United States;44;F;M;1;2;0;52.49;
France;34;F;S;1;0;0;49.95;
Germany;39;F;S;0;0;0;54.39;
United Kingdom;51;M;S;3;0;1;53.67;
United States;50;M;S;0;0;0;54.33;
France;61;F;M;1;2;1;50.33;
United States;32;M;M;2;2;1;53.71;
Australia;42;M;M;3;2;0;52.22;
United Kingdom;43;F;M;2;2;1;47.65;
United Kingdom;34;M;M;1;1;1;48.83;
United Kingdom;28;F;S;2;0;0;49.97;
United States;50;M;M;1;2;0;50.12;
United States;53;M;S;1;0;0;59.59;
United Kingdom;28;M;M;2;0;0;48.92;
United Kingdom;44;F;M;1;1;0;48.34;
United States;31;M;M;1;0;0;51.9;
United States;30;M;M;3;0;1;50.6;
France;39;M;S;1;0;0;51.36;
Australia;35;M;M;2;2;1;49.28;
Canada;31;F;S;1;0;0;51.42;
United States;49;M;M;2;2;1;54.97;
Germany;40;F;M;1;2;0;46.96;
United States;49;M;S;1;0;1;57.73;
United States;33;M;M;1;1;1;50.4;
Canada;59;F;M;2;2;1;52.93;
Germany;36;M;M;2;0;1;51.02;
Australia;27;F;M;0;0;1;48.2;
Australia;25;F;M;2;0;0;48.01;
Germany;31;F;S;0;0;0;46.16;
Germany;34;M;M;1;1;0;47.31;
Germany;51;M;M;2;2;0;52.69;
United Kingdom;52;F;M;0;2;1;49.84;
United Kingdom;38;F;M;1;1;1;51.17;
United States;28;F;S;0;0;0;45.49;
France;41;F;S;1;0;0;46.86;
Australia;26;F;M;2;0;1;48.29;
United Kingdom;30;F;M;0;0;0;48.32;
United States;46;M;M;1;1;1;50.25;
France;51;M;M;2;2;1;55.42;
United States;49;M;M;1;2;1;58.01;
Germany;53;F;S;1;0;0;54.71;
France;38;M;S;1;0;0;59.77;
United States;64;F;S;1;1;0;52.24;
United Kingdom;59;M;M;1;2;1;48.91;
United States;48;M;M;1;1;1;55.66;
Germany;49;M;M;1;2;1;55.62;
United States;56;M;S;1;0;1;53.12;
United States;49;F;M;2;2;1;50.16;
United States;43;F;S;5;0;1;56.18;
Australia;36;M;S;1;0;0;46.93;
France;37;M;M;0;1;1;53.59;
United States;37;M;S;0;0;0;50.31;
United States;56;F;S;2;0;1;54.54;
Germany;30;M;S;2;0;1;53.91;
Australia;31;F;S;0;0;0;52.95;
Australia;59;F;S;0;1;0;46.3;
Australia;50;M;S;0;0;1;50.11;
Australia;35;F;M;1;1;1;47.93;
Canada;37;M;S;1;0;1;54.25;
United States;46;M;M;1;2;0;52.79;
Germany;39;M;M;2;0;1;53.97;
Australia;32;F;M;1;2;0;51.42;
Canada;29;M;M;2;0;0;49.12;
United Kingdom;25;F;S;1;0;0;52.25;
United States;54;M;S;2;0;0;55.18;
Australia;35;F;S;2;0;0;55.89;
United States;45;F;M;2;2;1;52.95;
France;48;M;M;2;2;1;57.04;
Australia;31;M;M;1;0;0;52.59;
United States;30;F;S;2;0;0;53.12;
United States;68;F;S;2;1;0;53.61;
Australia;32;F;M;1;1;0;45.76;
Germany;37;M;M;1;2;1;52.07;
United States;38;F;S;3;0;1;50.49;
United States;40;F;M;1;2;0;49.87;
United States;43;F;M;2;1;1;49.04;
United States;46;M;S;1;0;1;57.6;
United States;48;M;M;0;2;1;51.01;
United States;55;M;S;0;0;0;50.26;
Australia;48;M;S;2;0;1;57.86;
Canada;36;M;S;2;0;1;52.14;
France;46;F;S;0;0;0;50.4;
United Kingdom;46;M;M;3;2;1;51.09;
Australia;30;M;M;1;0;0;48.89;
Australia;64;F;M;1;2;1;51.88;
Australia;27;M;M;3;0;1;50.07;
United States;50;F;M;2;2;0;47.67;
France;33;F;S;2;0;1;52.6;
United States;31;M;M;2;0;0;51.99;
Australia;34;F;M;1;1;0;45.59;
United States;64;F;S;1;1;0;50.79;
Canada;33;M;M;1;1;1;50.46;
United States;71;M;S;1;1;1;54.27;
United States;39;F;M;1;2;1;51.37;
United States;49;F;M;0;2;1;49.6;
Australia;54;F;M;2;2;0;48.96;
United States;35;F;M;1;2;1;55.55;
Australia;38;M;M;2;2;1;57.5;
United States;31;M;M;1;0;0;52.1;
Germany;29;F;S;1;0;0;47.68;
United Kingdom;38;M;S;0;0;0;55.52;
United States;41;F;M;1;2;1;54.33;
Australia;46;F;S;1;0;0;46.21;
France;31;F;S;1;0;0;48.01;
France;35;F;M;3;2;1;56.94;
United States;37;F;M;3;2;1;50.8;
Australia;28;F;S;2;0;1;49.89;
Australia;36;F;S;2;0;0;50.69;
Germany;41;M;S;1;0;0;53.93;
France;41;M;S;0;0;1;50.45;
Australia;40;F;S;2;0;0;53.17;
United States;48;M;M;3;2;1;53.64;
United States;55;F;M;2;2;1;49.56;
United States;36;F;S;2;0;1;51.72;
United Kingdom;46;F;M;1;2;0;49.84;
United States;26;F;S;0;0;0;49.36;
United States;47;M;S;0;0;1;53.63;
United Kingdom;38;M;M;2;1;0;54.45;
Australia;38;F;M;0;1;1;51.68;
Germany;46;M;S;2;0;1;57.1;
France;38;F;M;3;0;1;51.68;
Canada;33;M;M;2;0;1;52.18;
United States;43;M;S;3;0;1;56.36;
Germany;62;M;M;3;2;1;53.49;
Australia;42;F;M;1;1;0;51.43;
United States;39;M;M;2;0;1;58.67;
United Kingdom;49;F;M;1;1;0;48.89;
Australia;44;F;M;0;2;1;51.96;
United States;36;F;M;2;1;1;54.8;
Australia;39;F;M;2;2;1;51.25;
United States;49;F;S;1;0;0;49.04;
Australia;28;F;M;1;0;0;48.86;
Canada;47;M;S;0;0;1;55.17;
Australia;25;F;S;0;0;1;51.26;
Australia;50;F;M;3;2;1;50.3;
Australia;32;M;M;1;2;0;44.96;
Germany;37;F;M;2;0;1;50.68;
United States;30;F;S;0;0;0;53.21;
United States;42;F;M;2;1;1;51.31;
United States;35;M;S;0;0;0;51.42;
Australia;45;M;M;2;2;1;56.72;
United States;50;M;M;1;1;1;51.28;
United Kingdom;35;M;M;2;0;1;52.3;
United States;56;F;M;2;2;1;49.55;
Canada;45;F;S;1;0;0;52.71;
United States;44;M;S;2;0;1;61.43;
United States;32;M;S;2;0;1;54.22;
Australia;26;F;M;2;0;1;48.72;
Australia;34;M;M;3;2;1;49.94;
France;34;M;M;1;2;1;47.91;
United Kingdom;31;M;S;0;0;1;48.76;
Germany;31;M;M;3;0;1;50.44;
Australia;29;F;M;1;0;0;52.78;
United States;34;M;M;2;1;0;48.52;
United States;43;M;M;1;1;1;55.49;
Canada;46;M;M;0;2;0;49.09;
United States;54;M;M;1;1;0;47.05;
France;77;F;M;0;3;1;46.55;
United States;36;F;S;2;0;0;53.96;
Canada;34;M;M;2;1;1;51.35;
United Kingdom;27;M;S;0;0;1;54.35;
Canada;41;F;M;1;2;1;48.6;
Australia;48;M;M;1;2;0;54.44;
United States;29;F;M;3;0;1;51.65;
France;67;M;M;3;2;0;51.89;
Australia;34;F;M;2;2;1;47.95;
United States;56;M;M;0;2;1;57.8;
Germany;57;F;M;1;2;0;48.24;
France;52;F;S;1;0;0;53.84;
United States;56;M;M;3;2;1;57.2;
United States;49;F;M;0;2;1;47.53;
Germany;24;M;M;1;0;1;48.57;
France;42;M;M;2;2;0;51.88;
Germany;29;F;S;1;0;0;47.03;
United States;45;M;S;1;0;1;53.46;
United States;25;M;S;1;0;0;50.98;
Canada;33;M;S;0;0;1;54.77;
United States;45;M;M;2;2;1;57.86;
France;26;M;S;1;0;0;49.61;
United Kingdom;39;M;S;2;0;1;54.37;
Canada;52;M;S;0;0;0;52.01;
Canada;60;M;M;2;2;1;54.28;
United States;51;F;S;0;0;0;51.4;
Canada;50;F;M;1;2;0;49.09;
Australia;48;M;S;1;0;0;51.17;
United States;29;M;S;2;0;1;52.88;
Canada;29;F;S;2;0;1;50.86;
United States;67;M;M;1;2;1;54.35;
United Kingdom;43;F;M;1;2;1;49.81;
France;34;M;S;1;0;1;51.04;
United States;30;M;M;0;0;1;45.91;
United States;26;F;S;2;0;0;52.32;
United States;27;F;S;0;0;0;49.6;
United Kingdom;49;M;M;1;2;1;55.21;
United States;66;F;M;1;2;0;48.83;
United States;24;F;S;1;0;0;52.01;
United States;46;M;S;2;0;1;60.7;
United States;46;F;M;2;2;1;54.98;
United States;42;M;M;1;1;0;50.1;
Germany;44;F;S;1;0;0;52.69;
United States;40;F;S;0;0;0;52.31;
United States;50;M;S;1;0;0;47.92;
United Kingdom;57;F;M;2;2;1;49.52;
United Kingdom;46;M;S;1;0;1;54.01;
United States;50;M;M;2;2;1;51.66;
Germany;80;M;M;1;3;1;52.73;
Germany;52;M;S;0;0;0;58.9;
United States;34;F;M;0;2;1;48.02;
Australia;30;M;S;3;0;1;52.04;
Germany;37;M;M;0;2;1;50.87;
Germany;25;F;S;0;0;0;52.58;
Germany;60;M;M;0;2;0;47.66;
Canada;38;M;M;2;2;1;57.84;
United States;37;F;S;1;0;0;51.19;
United States;29;M;M;2;0;1;49.81;
France;29;F;S;0;0;0;49.3;
United Kingdom;36;M;S;0;0;0;47.99;
United Kingdom;60;F;M;1;2;0;45.8;
United States;43;F;M;2;2;1;51.21;
United Kingdom;36;F;M;1;2;1;54.11;
France;38;M;M;2;2;1;57.21;
United States;39;F;S;3;0;0;55.09;
Canada;46;F;S;0;0;1;48.73;
United States;49;F;S;2;0;1;54.4;
United States;39;F;S;1;0;0;47.69;
United States;43;F;M;1;2;0;46.27;
United States;44;M;M;2;2;1;51.64;
United States;44;F;M;2;2;1;52.38;
United Kingdom;27;F;S;0;0;0;51.02;
United States;58;F;S;2;1;1;50.02;
United States;26;M;S;1;0;0;49.01;
Canada;51;F;S;2;0;0;49.66;
United States;24;M;M;1;0;0;46.32;
United Kingdom;40;F;M;0;1;1;48.55;
France;36;F;S;1;0;0;49.47;
United Kingdom;44;M;S;1;0;0;49.53;
United States;28;F;S;1;0;0;51.73;
United Kingdom;29;M;S;2;0;1;50.11;
Australia;42;M;M;0;2;0;51.47;
United States;36;F;S;2;0;0;51.48;
France;32;F;S;1;0;0;51.41;
United States;46;F;S;1;0;0;51.56;
United Kingdom;42;F;M;1;1;1;51.8;
United States;32;M;S;1;0;0;49.57;
United States;48;M;M;0;2;1;51.63;
United States;38;M;S;2;0;1;59;
Australia;28;M;M;2;0;0;52.33;
Australia;27;M;S;1;0;0;49.87;
United States;40;F;S;1;0;0;52.27;
Canada;57;M;M;3;2;1;50.9;
United States;50;M;S;1;0;1;55.45;
Australia;31;F;M;3;0;0;52.1;
United States;49;F;S;1;0;0;51.52;
United Kingdom;29;M;S;1;0;0;50.25;
United States;61;M;S;1;1;1;53.33;
Germany;44;F;M;1;2;1;45.97;
Germany;33;M;M;2;2;1;55.47;
Canada;26;M;M;2;0;1;48.66;
United States;39;F;M;1;1;0;50.97;
United States;27;F;S;3;0;0;54.28;
United States;36;F;M;0;1;1;50.79;
Germany;37;F;S;1;0;0;48.96;
Germany;25;M;S;1;0;0;48.42;
Canada;33;M;M;1;2;1;51.19;
United Kingdom;36;M;S;2;0;1;52.24;
United States;57;F;S;0;1;0;48.93;
Canada;39;F;S;0;0;1;47.86;
United States;33;F;M;1;2;0;48.37;
United States;36;F;S;1;0;0;48.59;
United States;37;M;S;1;0;1;51.28;
United Kingdom;56;M;S;1;0;0;55.98;
Germany;47;M;S;2;0;1;61.79;
United States;30;M;S;3;0;1;50.32;
United States;37;M;M;1;2;1;52.48;
United Kingdom;40;F;S;1;0;0;48.03;
United States;59;M;S;0;1;0;48.64;
United States;46;M;M;0;2;1;52.42;
Germany;47;M;M;3;2;1;52.17;
United Kingdom;77;F;S;2;1;1;53.58;
United States;31;F;S;0;0;0;50.5;
United States;48;M;M;1;2;1;49.31;
Australia;40;F;S;2;0;1;52.41;
Germany;45;F;M;3;2;1;56.01;
Australia;37;M;M;0;1;1;48.58;
Germany;34;M;S;1;0;1;55.33;
United States;30;M;S;0;0;1;49.54;
Canada;31;F;S;2;0;1;54.96;
United Kingdom;32;F;S;1;0;0;47.62;
United States;30;F;S;0;0;1;48.36;
Germany;38;F;M;1;1;1;52.38;
United Kingdom;36;F;S;0;0;0;50.02;
Australia;50;F;S;1;0;0;50.44;
Australia;72;M;M;2;2;1;50.59;
United States;51;M;M;2;2;1;59.23;
United States;29;F;M;1;0;0;46.13;
Australia;38;M;S;1;0;1;50.5;
France;69;F;S;3;1;1;52.27;
Australia;63;M;S;0;1;0;49.9;
United States;28;M;M;1;0;1;48.59;
United States;24;F;S;0;0;1;49.64;
United States;54;F;M;3;1;0;52.01;
France;53;F;M;1;2;0;47.75;
United States;35;M;S;2;0;1;52.91;
Germany;37;M;M;1;2;1;49.23;
United States;43;F;M;1;1;0;45.54;
United States;49;M;M;2;2;1;48.07;
United States;46;M;M;2;2;1;53.09;
United States;25;M;S;1;0;1;53.04;
Canada;35;M;M;1;1;0;52.12;
France;50;M;M;1;2;0;54.84;
Canada;26;F;S;1;0;0;52.29;
United States;54;F;M;1;2;0;45.47;
Australia;34;M;S;1;0;0;51.58;
Australia;41;M;S;0;0;0;47.97;
United Kingdom;49;F;M;2;2;1;49.3;
Australia;28;M;M;1;0;0;47.75;
United States;44;F;S;3;0;0;50.03;
France;50;F;M;1;1;0;44.5;
United States;37;F;S;1;0;0;55.24;
United Kingdom;29;F;M;0;0;0;45.98;
United Kingdom;38;F;S;2;0;1;54.85;
United States;33;M;M;0;2;1;54.31;
Germany;47;F;M;1;2;1;48.24;
Australia;68;M;M;0;3;0;45.82;
Germany;35;F;S;1;0;0;53.57;
Australia;40;M;M;2;2;1;53.06;
Canada;31;F;S;3;0;0;55.37;
United Kingdom;48;F;M;3;1;0;51.23;
United States;51;M;S;1;0;0;56.01;
United States;39;F;S;1;0;0;53.11;
United Kingdom;41;M;M;1;2;1;58.03;
Australia;30;F;S;1;0;0;49.64;
United Kingdom;32;F;S;2;0;1;52.04;
United States;64;M;M;3;2;1;52.62;
France;37;F;S;1;0;0;49.05;
France;30;M;S;2;0;0;53.33;
United States;45;F;S;2;0;1;51.18;
United Kingdom;46;M;M;1;1;1;57.93;
United States;41;M;S;1;0;0;55.24;
United States;56;F;S;1;0;0;49.85;
United States;57;M;M;2;2;1;49.53;
Australia;36;M;M;2;2;1;53.11;
United States;28;M;M;0;0;1;47.87;
United Kingdom;30;F;S;1;0;0;53.2;
United States;60;F;M;0;2;1;48.21;
United States;65;M;M;2;3;0;52.09;
United States;46;M;M;3;2;1;55.88;
Australia;37;F;M;1;2;0;50.39;
United States;47;F;M;0;2;0;48.18;
United Kingdom;34;F;M;2;0;1;52.12;
France;25;F;M;0;0;0;49.37;
Germany;31;M;M;2;0;1;51.56;
Germany;41;M;M;1;2;1;48.76;
United Kingdom;32;F;S;1;0;0;49.98;
Canada;53;F;M;2;2;1;51.41;
United States;39;M;M;1;2;1;56.02;
Australia;43;M;M;2;1;1;52.2;
Australia;29;M;S;2;0;1;55.06;
Australia;25;M;S;3;0;1;50.44;
United States;32;F;S;3;0;1;51.61;
United States;36;M;S;2;0;0;48.41;
United Kingdom;32;M;S;0;0;1;49.97;
United States;41;M;M;3;2;1;55.26;
Australia;52;M;M;1;2;1;51.3;
United States;38;M;M;2;2;1;53.17;
United States;57;F;M;3;2;1;51.97;
Germany;46;F;M;3;0;0;51.12;
Canada;63;F;M;2;2;0;52.46;
Australia;39;M;S;1;0;1;51.96;
Australia;41;M;S;1;0;0;58.94;
United States;31;F;S;3;0;0;51.91;
United States;51;F;S;1;0;0;49.21;
Germany;35;M;S;1;0;1;55.24;
United States;29;M;M;3;0;0;51.11;
United States;37;F;M;1;2;0;48.69;
United States;47;F;S;2;0;1;48.54;
United States;33;F;S;0;0;0;47.76;
France;28;F;S;1;0;0;49.07;
Germany;30;M;S;1;0;0;50.17;
United States;50;F;M;3;1;1;51.56;
United States;44;M;M;2;2;1;51.5;
United Kingdom;33;M;M;3;2;1;51.34;
United States;46;M;S;2;0;1;58.93;
Germany;52;M;M;1;2;1;57.26;
France;36;F;S;1;0;0;52.09;
Australia;60;M;M;1;2;0;47.5;
Canada;32;F;M;2;1;1;50.03;
United States;43;M;M;3;2;1;59.45;
Germany;48;F;M;1;2;0;49.88;
Canada;38;M;S;1;0;0;60.56;
United States;49;M;M;2;2;0;58.6;
United States;44;F;M;2;1;1;49.5;
Canada;51;F;S;0;0;0;46.77;
United Kingdom;68;M;M;1;3;1;53.84;
United States;32;M;M;2;0;0;52.95;
Australia;37;F;S;2;0;1;51.27;
Australia;54;M;M;2;2;1;54.15;
United States;34;F;M;1;1;0;45.61;
United States;25;F;M;1;0;0;44.81;
United States;43;M;M;1;1;1;56.47;
France;29;F;S;1;0;0;49.44;
United States;32;M;M;3;2;1;49.73;
United States;40;F;S;0;0;1;47.5;
United States;51;F;S;0;0;1;52.2;
United Kingdom;38;M;M;1;1;0;58.93;
United States;27;F;M;2;0;1;50.34;
United States;40;F;S;1;0;0;49.17;
United States;47;F;M;1;1;1;49.71;
United States;71;F;M;0;3;1;50.1;
France;39;F;S;1;0;0;46.27;
United States;45;F;M;1;2;0;45.49;
Australia;30;F;M;1;0;0;48.38;
Germany;61;F;S;2;1;1;52.82;
Australia;41;F;S;2;0;1;55.71;
United Kingdom;29;F;M;1;0;1;48.63;
Canada;48;F;M;1;2;0;45.45;
United States;60;M;M;2;2;0;48.58;
Australia;44;M;M;1;2;0;51.76;
United States;40;F;S;1;0;0;50.94;
United States;36;M;S;2;0;1;50.48;
United States;64;M;M;2;3;1;52.17;
Canada;55;F;M;1;2;0;46.01;
Australia;45;F;M;3;2;1;54.09;
Germany;36;F;M;2;2;1;50.87;
United States;46;F;M;0;2;0;50.13;
United States;32;M;M;2;2;1;51.1;
United States;41;M;M;3;0;1;57.46;
Australia;46;M;S;0;0;0;48.72;
United States;48;M;S;1;0;1;57;
United States;49;M;S;1;0;0;52.78;
Germany;33;M;S;0;0;0;47.42;
United States;33;F;M;3;2;1;52.73;
United Kingdom;26;F;S;2;0;1;50.84;
France;42;M;M;0;2;0;57.38;
Canada;51;F;S;1;0;0;51.67;
France;39;M;S;0;0;1;49.11;
United States;25;M;S;1;0;0;46.84;
United Kingdom;66;F;S;1;1;0;46.7;
France;61;M;M;3;2;1;50.15;
United States;36;F;S;1;0;0;50.2;
United States;30;M;M;1;0;0;50;
Australia;30;F;M;1;0;1;48.54;
United States;25;F;S;1;0;0;50.43;
United States;51;M;M;0;2;1;51.87;
France;53;M;S;0;0;1;61.12;
United States;46;M;M;3;1;1;59.91;
Australia;30;F;S;3;0;0;56.05;
United States;44;M;M;1;2;0;50.39;
Australia;65;M;M;3;2;1;55.52;
Germany;37;M;M;1;2;1;49.93;
United States;33;M;M;2;1;0;52.47;
Australia;38;F;M;0;2;0;45.75;
United States;60;M;M;1;2;1;50.27;
Canada;55;M;M;0;2;1;56.82;
France;38;F;M;0;1;0;45.39;
United States;40;M;S;1;0;0;54.72;
United States;62;M;M;3;2;1;53.7;
Australia;46;M;S;2;0;1;62.08;
United States;46;F;S;0;0;0;52.86;
Australia;37;F;M;2;1;1;50.06;
United States;51;F;M;2;0;1;50.93;
United Kingdom;51;M;M;1;2;1;54.45;
United States;33;M;M;1;1;1;53.38;
United States;62;F;M;1;2;1;51.53;
Germany;24;M;S;2;0;1;52.32;
Australia;40;F;M;0;1;1;52.31;
United Kingdom;40;F;S;2;0;1;51.06;
Germany;48;M;S;1;0;1;59.45;
United States;39;M;M;1;2;1;58.22;
United States;46;F;M;0;1;1;51.39;
United States;31;M;M;3;0;1;50.98;
Canada;37;M;S;1;0;0;47.66;
Germany;37;M;S;3;0;1;53.21;
France;36;F;S;2;0;1;52.3;
Australia;40;F;M;0;2;0;48.06;
Australia;39;M;S;1;0;0;55.72;
Australia;50;M;S;0;0;1;61.59;
Canada;34;F;M;1;1;0;45.53;
United States;41;F;S;2;0;1;48.59;
Australia;38;F;S;1;0;0;49.81;
United States;56;F;M;1;2;1;51.14;
United States;40;M;S;1;0;0;55.87;
Australia;56;F;S;0;0;0;47.45;
Canada;50;M;S;1;0;0;52.01;
United States;70;M;M;1;2;1;53.49;
United States;29;M;M;1;0;0;50.71;
Australia;40;F;S;3;0;0;51.12;
France;28;M;S;2;0;1;52.51;
United Kingdom;49;M;S;2;0;1;54.78;
United Kingdom;26;M;S;0;0;1;52.34;
Canada;61;F;M;0;2;1;50.31;
Australia;34;F;M;1;1;0;48.83;
United States;36;M;S;1;0;0;49.86;
United States;30;F;M;3;0;0;50.14;
United States;28;F;M;0;0;1;46.08;
United States;62;F;M;2;2;0;50.86;
France;31;F;S;1;0;0;52.5;
United States;48;F;M;3;1;1;50;
United States;39;F;M;1;1;1;49.82;
Australia;34;M;S;0;0;0;47.15;
United States;25;M;S;2;0;1;50.51;
Canada;43;F;M;0;2;1;48.67;
United States;43;M;M;1;1;0;47.91;
United States;33;F;M;2;0;0;51.59;
Australia;30;F;S;2;0;0;49.33;
United Kingdom;47;M;M;3;2;1;58.24;
Germany;33;F;M;1;2;1;50.95;
United States;35;F;M;2;0;0;52.01;
Australia;35;M;M;1;2;1;46.75;
Australia;39;F;S;1;0;0;55.15;
United States;34;F;M;1;1;1;55.45;
United States;33;F;M;1;1;1;51.88;
Australia;47;M;S;1;0;1;59.29;
Germany;59;F;M;3;3;0;51.02;
Germany;58;M;S;1;1;1;51.83;
Germany;60;M;M;0;2;1;53.15;
Australia;57;F;M;0;2;0;49.24;
United States;25;M;S;3;0;1;52.56;
United States;46;F;S;2;0;1;48.23;
United States;67;M;S;1;1;1;48.76;
Australia;56;F;S;1;0;0;50.75;
United States;42;M;M;1;2;1;56.28;
Canada;51;M;M;2;2;1;60.44;
United States;68;M;S;2;1;0;54.96;
Canada;36;M;M;0;2;1;50.93;
Australia;29;F;S;3;0;0;52.77;
United Kingdom;32;M;M;0;2;1;50.29;
France;29;M;S;2;0;0;48.75;
Germany;31;M;M;2;0;1;48.56;
France;42;F;M;2;2;1;51.66;
Germany;47;F;M;0;1;1;50.25;
United States;54;F;S;2;0;0;53.13;
Germany;60;M;S;1;1;0;50.81;
United States;61;M;S;2;1;1;53.35;
Canada;39;M;M;2;1;1;51.51;
United States;50;M;M;1;2;1;59.93;
United Kingdom;68;F;M;2;2;1;54.12;
United States;48;M;S;2;0;1;51.52;
Germany;50;M;M;3;2;0;51.28;
France;37;F;M;2;2;1;51.95;
United States;40;F;S;0;0;1;47.62;
United States;35;F;M;0;1;1;53.98;
Australia;65;F;S;1;1;0;52.65;
France;41;F;M;0;2;0;45.29;
United States;57;M;S;1;1;0;50.54;
United States;47;M;M;3;2;1;61.69;
United States;39;M;S;1;0;1;57.21;
France;52;M;M;0;2;1;52.42;
Australia;47;F;S;1;0;0;49.1;
United States;60;M;M;1;2;1;52.67;
United States;47;F;M;1;2;1;47.77;
Canada;42;M;S;3;0;1;54.61;
United States;48;M;M;0;2;1;51.02;
